id,category,subtype,buy_or_rent,geography,latitude,longitude,sq_meters,floor_number,rooms,bathrooms,ad_type,agent_id,first_seen,last_seen,is_active
18309563,house,1,sale,Kato Pefki (Pefki),38.051022,23.79294,124,8,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18309566,house,1,sale,Kato Pefki (Pefki),38.051022,23.79294,132,8,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18309574,house,1,sale,Kato Pefki (Pefki),38.051022,23.79294,132,10,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18309577,house,1,sale,Ano Pefki (Pefki),38.061459,23.795971,127,9,3,1,vip,7565,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18309581,house,3,sale,Ekali (Athens - North),38.110958,23.836651,340,3,4,4,vip,7565,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18309657,house,1,sale,Πλατεία Μέμου (Κορυδαλλός),37.974598,23.654078,68,6,1,1,vip,16110,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18309779,house,1,sale,Evryali (Voula),37.852821,23.758995,150,8,3,2,vip,10796,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18309923,house,3,sale,Kontopefko (Agia Paraskevi),38.017509,23.82798,97,10,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18309924,house,3,sale,Kontopefko (Agia Paraskevi),38.017509,23.82798,113,10,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18309971,house,3,sale,Cholargos (Athens - North),37.999409,23.79484,104,8,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18309972,house,3,sale,Cholargos (Athens - North),37.999409,23.79484,104,6,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18309984,house,1,sale,Rizareios (Chalandri),38.02718,23.797649,97,7,3,1,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18309985,house,1,sale,Rizareios (Chalandri),38.02718,23.797649,97,6,3,1,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18309986,house,3,sale,Kastri - Politeia (Nea Erithraia),38.093842,23.8262,260,3,3,1,vip,7565,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18310002,house,1,sale,Melissia (Athens - North),38.053841,23.830561,91,7,2,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310006,house,3,sale,Melissia (Athens - North),38.053841,23.830561,147,9,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310018,house,3,sale,Melissia (Athens - North),38.053841,23.830561,183,9,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310021,house,4,sale,Kastri - Politeia (Nea Erithraia),38.090481,23.82848,443,3,6,0,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310032,house,1,sale,Melissia (Athens - North),38.053841,23.830561,116,8,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310034,house,1,sale,Melissia (Athens - North),38.053841,23.830561,114,7,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310035,house,1,sale,Μελίσσια (Αθήνα - Βόρεια Προάστια),38.053841,23.830561,116,6,3,2,vip,7565,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18310077,house,1,sale,Σταυρός Γέρακα (Γέρακας),38.020519,23.847071,38,3,1,1,vip,7565,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18310103,house,1,sale,Tabouria - Agia Sofia (Piraeus),37.96262,23.638861,86,3,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310160,house,3,sale,Kastri - Politeia (Nea Erithraia),38.089779,23.83275,500,3,3,3,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310161,house,3,sale,Kastri - Politeia (Nea Erithraia),38.089779,23.83275,700,3,4,4,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310218,house,1,sale,Patima (Chalandri),38.025261,23.842211,53,7,1,1,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310221,house,1,sale,Patima (Chalandri),38.025261,23.842211,53,6,1,1,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310222,house,3,sale,Mortero (Nea Erithraia),38.10009,23.815399,307,3,3,5,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310229,house,3,sale,Gerakas (Athens - East),38.030399,23.85178,110,7,2,1,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310231,house,3,sale,Agia Kiriaki (Kifisia),38.071362,23.79916,138,3,3,1,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310254,house,1,sale,Χρυσάκη (Νέα Σμύρνη),37.943329,23.702934,110,7,2,1,vip,18734,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18310374,house,3,sale,Toufa (Chalandri),38.02829,23.826,157,9,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18310413,house,3,sale,Center (Vrilissia),38.035641,23.826031,190,9,5,3,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18311143,house,1,sale,Τσακός (Αγία Παρασκευή),38.008293,23.809809,140,9,3,1,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18311175,house,1,sale,Cholargos (Athens - North),37.999409,23.79484,94,7,3,1,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18312885,house,3,sale,Agia Kiriaki (Kifisia),38.072117,23.800714,139,3,3,1,vip,23580,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18315017,house,1,sale,Stavros Geraka (Gerakas),38.015003,23.852915,114,6,3,2,vip,20325,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18316267,house,1,sale,Patima (Chalandri),38.031834,23.846493,114,7,3,1,vip,20325,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18316779,house,1,sale,Καλλίπολη (Καλλίπολη – Φρεαττύδα),37.930801,23.634159,69,3,2,1,vip,20764,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18316805,house,1,sale,Golf (Glyfada),37.87569,23.75066,85,7,2,1,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18317732,house,1,sale,Karagianneika (Galatsi),38.009361,23.7505,62,6,2,1,vip,7742,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18320307,house,1,sale,Voula (Athens - South),37.849789,23.758043,79,7,2,1,vip,10796,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18320370,house,4,sale,Paradeisos (Agia Paraskevi),38.01519,23.840996,170,3,2,2,vip,22984,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18320864,house,1,sale,Τερψιθέα (Γλυφάδα),37.901917,23.769651,71,3,1,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18322333,house,1,sale,Pagkrati (Athens - Center),37.970947,23.744806,70,4,1,1,vip,4650,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18322420,house,1,sale,Παλατιανή (Ίλιον),38.036362,23.692039,74,8,2,1,vip,3152,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18322796,house,1,sale,Ilisia (Athens - Center),37.977776,23.757046,110,6,2,1,vip,4874,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18324741,house,1,sale,Evryali (Voula),37.849789,23.75457,85,6,3,2,vip,21152,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18325354,house,1,sale,Ano Glyfada (Glyfada),37.885292,23.753685,52,6,1,1,vip,6779,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18325617,house,1,sale,Καλυμνιώτικα (Βούλα),37.839802,23.773556,73,3,2,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18325638,house,4,sale,Άνω Γλυφάδα (Γλυφάδα),37.880341,23.768429,420,3,5,3,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18326793,house,3,sale,Άγιος Δημήτριος (Αθήνα - Νότια Προάστια),37.931114,23.740929,132,3,3,2,vip,695,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18329093,house,1,sale,Lofos Axiomatikon (Peristeri),38.011589,23.68737,80,8,2,1,vip,3462,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18329263,house,3,sale,Άνω Γλυφάδα (Γλυφάδα),37.883129,23.757475,197,9,5,4,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18329749,house,3,sale,Paradeisos (Agia Paraskevi),38.014149,23.836767,126,8,4,1,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18332086,house,1,sale,Osios Loukas (Athens - Center),38.009087,23.735941,27,11,1,1,vip,18676,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18332828,house,1,sale,Κέντρο Σαρωνίδας - παραλία (Σαρωνίδα),37.747593,23.917875,70,6,2,1,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18332911,house,1,sale,Kolonaki (Kolonaki - Lykavittos),37.979671,23.743807,108,7,3,1,vip,2992,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18333388,house,3,sale,Γαργηττός (Γέρακας),38.027557,23.850117,106,6,2,1,vip,5275,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18333540,house,1,sale,Κάτω Μπαλάνα (Παλλήνη),37.991982,23.869452,100,7,3,1,vip,8027,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18335567,house,1,sale,Lofos Filaretou (Kallithea),37.951118,23.697918,96,9,2,1,vip,17224,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18337414,house,4,sale,Kastella (Kastella - Passalimani),37.942699,23.659016,215,3,4,2,vip,3155,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18337588,house,3,sale,Άνω Βριλήσσια (Βριλήσσια),38.044949,23.845879,225,3,3,3,vip,3155,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18337590,house,1,sale,Αμαλίειο Ορφανοτροφείο (Μαρούσι),38.06432,23.801987,116,10,3,2,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18337594,house,1,sale,Amalieio Orfanotrofeio (Marousi),38.061829,23.802052,85,8,2,1,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18337595,house,1,sale,Αμαλίειο Ορφανοτροφείο (Μαρούσι),38.062241,23.802212,118,9,3,2,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18337600,house,1,sale,Αμαλίειο Ορφανοτροφείο (Μαρούσι),38.062267,23.802105,145,9,3,2,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18337602,house,1,sale,Amalieio Orfanotrofeio (Marousi),38.06432,23.801966,116,9,3,2,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18339257,house,4,sale,Λαγονήσι (Καλύβια Θορικού),37.782143,23.928802,220,3,4,4,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18339991,house,1,sale,Τερψιθέα (Γλυφάδα),37.891804,23.772406,94,10,2,1,vip,5349,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18340789,house,1,sale,Ano Papagou (Papagou),37.981075,23.795992,128,6,3,2,vip,24732,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18341643,house,1,sale,Ano Papagou (Papagou),37.989395,23.794537,55,7,1,1,vip,24732,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18341646,house,3,sale,Ano Papagou (Papagou),37.989304,23.794647,148,9,3,2,vip,24732,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18341648,house,1,sale,Ano Papagou (Papagou),37.989422,23.794579,105,7,3,1,vip,24732,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18341652,house,1,sale,Ano Papagou (Papagou),37.989407,23.794561,55,6,1,1,vip,24732,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18341671,house,3,sale,Ano Papagou (Papagou),37.986645,23.794836,110,8,3,2,vip,24732,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18341718,house,1,sale,Faneromeni (Cholargos),38.00597,23.803507,59,9,1,1,vip,24732,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18342011,house,1,sale,Polidroso (Chalandri),38.026669,23.806129,128,6,3,1,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18342363,house,3,sale,Kato Halandri (Chalandri),38.014202,23.79952,164,3,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18343068,house,1,sale,Kato Halandri (Chalandri),38.014202,23.79952,96,7,2,1,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18343139,house,3,sale,Kato Halandri (Chalandri),38.014202,23.79952,154,9,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18343393,house,1,sale,Agios Dimitrios (Athens - South),37.94442,23.736546,95,9,2,1,vip,24732,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18344134,house,3,sale,Κέντρο (Βούλα),37.841309,23.768616,145,7,3,2,vip,12867,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18344648,house,4,sale,Παλαιά Φώκαια (Υπόλοιπο Αττικής),37.741199,23.963083,235,3,5,5,vip,2264,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18349869,house,1,sale,Center (Argyroupoli),37.910381,23.758551,70,6,2,1,vip,23717,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18350192,house,1,sale,Moschato (Piraeus suburbs),37.947582,23.680025,76,9,2,1,vip,24732,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18350750,house,3,sale,Άγιοι Ανάργυροι (Μαρούσι),38.053539,23.803209,152,3,3,2,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18350755,house,1,sale,Agioi Anargyroi (Marousi),38.053921,23.804455,112,9,3,2,vip,3155,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18350759,house,1,sale,Agioi Anargyroi (Marousi),38.053886,23.80438,101,6,3,2,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18351246,house,1,sale,Nea Elvetia (Vironas),37.961079,23.760521,79,8,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18351883,house,1,sale,Faneromeni (Cholargos),38.006374,23.803682,133,9,3,2,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18351885,house,1,sale,Φανερωμένη (Χολαργός),38.005844,23.803972,133,10,3,2,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18355436,house,4,sale,Ntrafi (Pikermi),38.036854,23.899544,350,3,4,3,vip,3155,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18356780,house,3,sale,Ano Glyfada (Glyfada),37.878353,23.758663,131,9,3,2,vip,22592,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18358941,house,4,sale,Ελευθερίας (Παλαιό Ψυχικό),38.018093,23.768213,480,9,5,3,vip,7437,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18359453,house,1,sale,Glyfada - center (Glyfada),37.867081,23.74939,181,7,3,0,vip,4594,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18362082,house,1,sale,Άγιος Γεώργιος (Αθήνα - Κέντρο),37.996536,23.733795,170,10,3,2,vip,10234,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18362495,house,3,sale,Παλαιό Φάληρο (Αθήνα - Νότια Προάστια),37.931355,23.697237,250,11,3,4,vip,13787,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18364283,house,1,sale,Άνω Παπάγου (Παπάγου),37.987728,23.79768,142,8,3,2,vip,5972,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18364287,house,1,sale,Αμπελόκηποι (Αθήνα - Κέντρο),37.990597,23.765203,120,12,2,1,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18366705,house,3,sale,Fouresi (Glika Nera),38.004028,23.851936,123,3,3,2,vip,20325,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18366756,house,3,sale,Fouresi (Glika Nera),38.003967,23.851917,134,6,3,2,vip,20325,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18366884,house,3,sale,Fouresi (Glika Nera),38.002758,23.851147,135,6,3,2,vip,20325,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18366974,house,3,sale,Fouresi (Glika Nera),38.0033,23.851168,135,6,3,2,vip,20325,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18367381,house,1,sale,Καμίνια (Καμίνια – Παλαιά Κοκκινιά),37.955925,23.66013,93,8,3,1,vip,16110,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18368011,house,1,sale,Kato Patisia (Athens - Center),38.014656,23.727114,95,6,2,1,vip,7916,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18368240,house,1,sale,Kastella (Kastella - Passalimani),37.940052,23.654686,78,9,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18370171,house,1,sale,Ελαϊς (Νέο Φάληρο),37.94886,23.668301,82,0,1,1,vip,18589,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18371362,house,4,sale,Στούντιο Άλφα (Μαρούσι),38.049305,23.827957,360,3,4,5,vip,20312,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18371510,house,1,sale,Hilton (Athens - Center),37.974731,23.750938,132,6,3,1,vip,3155,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18371535,house,1,sale,Τερψιθέα (Γλυφάδα),37.894951,23.7705,84,6,2,1,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18372502,house,1,sale,Άνω Χολαργός (Χολαργός),37.997231,23.803753,116,8,3,1,vip,3155,2026-01-28 01:26:23,2026-01-28 01:26:23,1
